dimension,elapsed_time
1231,0.214163000
1232,0.214734000
1233,0.215705000
1234,0.217128000
1235,0.217379000
1236,0.217985000
1237,0.218567000
1238,0.217582000
1239,0.227112000
1240,0.220632000
1241,0.225106000
1242,0.221619000
1243,0.233324000
1244,0.223698000
1245,0.223599000
1246,0.233991000
1247,0.231823000
1248,0.233480000
1249,0.228839000
1250,0.226866000
1251,0.225327000
1252,0.229338000
1253,0.226945000
1254,0.226728000
1255,0.227807000
1256,0.230169000
1257,0.228958000
1258,0.229928000
1259,0.241680000
1260,0.237259000
1261,0.258135000
1262,0.231812000
1263,0.232108000
1264,0.234212000
1265,0.233689000
1266,0.234117000
1267,0.243802000
1268,0.242765000
1269,0.242670000
1270,0.243957000
1271,0.243068000
1272,0.241091000
1273,0.247229000
1274,0.251794000
1275,0.245691000
1276,0.246492000
1277,0.248815000
1278,0.241101000
1279,0.253583000
1280,0.256211000
1281,0.242896000
1282,0.243630000
1283,0.252632000
1284,0.255250000
1285,0.279672000
1286,0.250378000
1287,0.245960000
1288,0.246221000
1289,0.246109000
1290,0.247244000
1291,0.251619000
1292,0.254875000
1293,0.256324000
1294,0.261589000
1295,0.271319000
1296,0.263045000
1297,0.254605000
1298,0.259190000
1299,0.262513000
1300,0.263594000
1301,0.262874000
1302,0.258849000
1303,0.261050000
1304,0.261912000
1305,0.256199000
1306,0.257406000
1307,0.291268000
1308,0.275616000
1309,0.268025000
1310,0.266980000
1311,0.262427000
1312,0.260795000
1313,0.261419000
1314,0.268723000
1315,0.267827000
1316,0.263212000
1317,0.262212000
1318,0.264772000
1319,0.273064000
1320,0.272404000
1321,0.273215000
1322,0.271845000
1323,0.279429000
1324,0.275304000
1325,0.317700000
1326,0.276781000
1327,0.268289000
1328,0.269295000
1329,0.269923000
1330,0.269825000
1331,0.269078000
1332,0.271424000
1333,0.273771000
1334,0.274716000
1335,0.275066000
1336,0.275963000
1337,0.283515000
1338,0.285460000
1339,0.287025000
1340,0.287247000
1341,0.302741000
1342,0.310595000
1343,0.290173000
1344,0.291265000
1345,0.285624000
1346,0.279974000
1347,0.281366000
1348,0.281198000
1349,0.282368000
1350,0.282336000
1351,0.282365000
1352,0.284283000
1353,0.285954000
1354,0.285067000
1355,0.298971000
1356,0.292317000
1357,0.292232000
1358,0.298210000
1359,0.290490000
1360,0.289556000
1361,0.296114000
1362,0.291616000
1363,0.291412000
1364,0.293240000
1365,0.292355000
1366,0.292709000
1367,0.306060000
1368,0.304617000
1369,0.294321000
1370,0.295063000
1371,0.294031000
1372,0.296896000
1373,0.294794000
1374,0.296355000
1375,0.297905000
1376,0.296566000
1377,0.297395000
1378,0.299821000
1379,0.298313000
1380,0.300762000
1381,0.299287000
1382,0.314768000
1383,0.307151000
1384,0.301709000
1385,0.310266000
1386,0.316637000
1387,0.352703000
1388,0.312050000
1389,0.318637000
1390,0.313532000
1391,0.313648000
1392,0.321501000
1393,0.309653000
1394,0.322117000
1395,0.335026000
1396,0.310481000
1397,0.320783000
1398,0.332435000
1399,0.318612000
1400,0.325930000
1401,0.328701000
1402,0.328026000
1403,0.326542000
1404,0.331650000
1405,0.320668000
1406,0.329095000
1407,0.353605000
1408,0.324152000
1409,0.320471000
1410,0.327415000
1411,0.330917000
1412,0.324284000
1413,0.327214000
1414,0.346453000
1415,0.331017000
1416,0.329267000
1417,0.331259000
1418,0.333450000
1419,0.332608000
1420,0.327247000
1421,0.329396000
1422,0.345450000
1423,0.329818000
1424,0.329885000
1425,0.331646000
1426,0.332420000
1427,0.331269000
1428,0.333725000
1429,0.333482000
1430,0.334665000
1431,0.335932000
1432,0.335803000
1433,0.336634000
1434,0.336850000
1435,0.339097000
1436,0.343874000
1437,0.339067000
1438,0.339534000
1439,0.340955000
1440,0.341812000
1441,0.345311000
1442,0.344567000
1443,0.341164000
1444,0.355741000
1445,0.346123000
1446,0.346272000
1447,0.345379000
1448,0.353744000
1449,0.347592000
1450,0.348601000
1451,0.349323000
1452,0.358182000
1453,0.356030000
1454,0.364235000
1455,0.355688000
1456,0.376421000
1457,0.377343000
1458,0.369706000
1459,0.368300000
1460,0.383764000
1461,0.372194000
1462,0.368400000
1463,0.418155000
1464,0.370395000
1465,0.395921000
1466,0.366667000
1467,0.364195000
1468,0.370668000
1469,0.460715000
1470,0.430816000
1471,0.370806000
1472,0.365191000
1473,0.375658000
1474,0.371735000
1475,0.374081000
1476,0.418856000
1477,0.399066000
1478,0.400147000
1479,0.371717000
1480,0.396594000
1481,0.419714000
1482,0.375286000
1483,0.387173000
1484,0.370362000
1485,0.370781000
1486,0.375634000
1487,0.394879000
1488,0.374102000
1489,0.400780000
1490,0.388144000
1491,0.401691000
1492,0.384392000
1493,0.403504000
1494,0.379757000
1495,0.377699000
1496,0.381169000
1497,0.381204000
1498,0.379870000
1499,0.416717000
1500,0.389719000
1501,0.384145000
1502,0.394484000
1503,0.385876000
1504,0.386235000
1505,0.388841000
1506,0.411258000
1507,0.391425000
1508,0.429335000
1509,0.395766000
1510,0.398934000
1511,0.413948000
1512,0.400152000
1513,0.415063000
1514,0.397586000
1515,0.394972000
1516,0.405133000
1517,0.416851000
1518,0.420268000
1519,0.428827000
1520,0.404138000
1521,0.418808000
1522,0.408644000
1523,0.409456000
1524,0.418155000
1525,0.423606000
1526,0.404346000
1527,0.420049000
1528,0.418600000
1529,0.430038000
1530,0.410599000
1531,0.410531000
1532,0.430796000
1533,0.419538000
1534,0.416974000
1535,0.429577000
1536,0.429082000
1537,0.418626000
1538,0.454037000
1539,0.438141000
1540,0.413972000
1541,0.442623000
1542,0.431981000
1543,0.418578000
1544,0.440864000
1545,0.440054000
1546,0.433717000
1547,0.435474000
1548,0.433429000
1549,0.451719000
1550,0.458159000
1551,0.442131000
1552,0.460678000
1553,0.456015000
1554,0.453388000
1555,0.446550000
1556,0.452949000
1557,0.491379000
1558,0.491502000
1559,0.453196000
1560,0.436244000
1561,0.432098000
1562,0.449160000
1563,0.447995000
1564,0.443503000
1565,0.438390000
1566,0.441362000
1567,0.434408000
1568,0.437307000
1569,0.442174000
1570,0.439628000
1571,0.440516000
1572,0.444742000
1573,0.442986000
1574,0.446075000
1575,0.445805000
1576,0.446393000
1577,0.446229000
1578,0.447561000
1579,0.448807000
1580,0.449540000
1581,0.448889000
1582,0.454715000
1583,0.449990000
1584,0.451365000
1585,0.452286000
1586,0.455681000
1587,0.510457000
1588,0.460649000
1589,0.458682000
1590,0.458199000
1591,0.471277000
1592,0.469263000
1593,0.521584000
1594,0.463795000
1595,0.462442000
1596,0.461582000
1597,0.462853000
1598,0.466497000
1599,0.464689000
1600,0.465824000
1601,0.465265000
1602,0.470488000
1603,0.482445000
1604,0.480993000
1605,0.470787000
1606,0.473004000
1607,0.473549000
1608,0.472678000
1609,0.476375000
1610,0.475331000
1611,0.476051000
1612,0.477756000
1613,0.480080000
1614,0.507743000
1615,0.480819000
1616,0.480559000
1617,0.481731000
1618,0.481824000
1619,0.483441000
1620,0.483928000
1621,0.493894000
1622,0.485381000
1623,0.493252000
1624,0.502015000
1625,0.489476000
1626,0.489214000
1627,0.489281000
1628,0.488672000
1629,0.490133000
1630,0.492161000
1631,0.492958000
1632,0.491452000
1633,0.492049000
1634,0.506331000
1635,0.494118000
1636,0.497341000
1637,0.495336000
1638,0.499598000
1639,0.501171000
1640,0.502371000
1641,0.499615000
1642,0.511972000
1643,0.505986000
1644,0.525574000
1645,0.510462000
1646,0.507331000
1647,0.507785000
1648,0.507543000
1649,0.509262000
1650,0.513482000
1651,0.510756000
1652,0.556840000
1653,0.548732000
1654,0.534301000
1655,0.538800000
1656,0.538906000
1657,0.532571000
1658,0.534304000
1659,0.545105000
1660,0.535389000
1661,0.539552000
1662,0.538224000
1663,0.517932000
